6a,7,43,44a
0.015,0.75,0.125,0
0.0125,0.5,0,0
0.0025,0.5,0,0
0.0025,0.5,0,0
0,0.5,0,0
0.005,0.5,0,0
0,0.5,0,0
0.005,0.5,0,0
0.015,0.5,0,0
0.01,4,0,0
0.0025,4,0,0
0.0225,4,0,0
0.01,4,0,0
0.0275,2.25,0,0
0.015,2.25,0,0
0.0075,2.25,0,0
0.0125,2.25,0,0
0.235,2,0,0
0.01,2,0,0
0.015,2,0,0
0.0225,2,0,0
0.0325,2,0,0
0.0225,2,0,0
0.2375,2,0,0
0.24,2,0,0
0.2925,0,0,0
0.885,0,0,0
0.965,0,0.125,0
0.33,0,0,0
0.3,0.25,0,0
0.1975,0.25,0,0
0.4825,0.25,0,0
1.06,0.25,0,0
1.4825,0,0,0
1.1525,0,0,0
1.56,0,0,0
1.265,0,0,0
1.075,0,0,0
0.2775,0,0,0
0.3425,0,0,0
0.4075,0,0,0
0.16,0,0,0
0.1475,0,0,0
0.135,0,0,0
0.145,0,0,0
0.14,0.25,0,0
0.1825,0.25,0,0
0.1925,0.25,0,0
0.315,0.25,0,0
0.2725,0,0,0
0.1,0,0,0
0.1025,0,0.25,0
0.095,0,0,0
0.0925,0,0,0
0.09,0,0,0
0.2525,0,0,0
0.3275,0,0,0
0.0675,0,0,0
0.0575,0,0,0
0.3875,0,0,0
0.0725,0,0,0
1.4625,3.5,0,0
2.3475,3.5,0,0
2.13,3.5,0,0
1.58,3.5,0,0
1.67,2,0,0
2.315,2,0,0
2.31,2,0,0
1.6625,2,0,0
0.0875,2,0,0
0.01,2,0,0
0.01,2,0,0
0.015,2,0,0
0.0075,2.25,0,0
0.01,2.25,0,0
0.0225,2.25,0,0
0.0825,2.25,0,0
0.8525,0.25,0,0
1.0925,0.25,0,0
0.865,0.25,0,0
0.34,0.25,0,0
0.2375,0.25,0,0
0.1275,0.25,0,0
0.0175,0.25,0,0
0.02,0.25,0,0
0.0225,0,0,0
0.02,0,0,0
0.0175,0,0,0
0.02,0,0,0
0.02,0.25,0,0
0.14,0.25,0,0
0.3125,0.25,0,0
0.17,0.25,0,0
0.095,0.25,0,0
0.065,0.25,0,0
0.0375,0.25,0,0
0.025,0.25,0,0
0.0175,0.25,0,0
0.0175,0.25,0,0
0.02,0.25,0,0
0.01,0.25,0,0
0.01,0,0,0
0.02,0,0,0
0.025,0,0,0
0.03,0,0,0
0.0175,3.5,0,0
0.015,3.5,0,0
0.0175,3.5,0,0
0.0225,3.5,0,0
0.0275,2,0,0
0.0225,2,0,0
0.015,2,0,0
0.015,2,0,0
0.195,2,0,0
0.01,2,0,0
0.015,2,0,0
0.0075,2,0,0
0.0175,1.5,0,0
0.0275,1.5,0,0
0.03,1.5,0,0
0.0275,1.5,0,0
0.46,0,0,0
1.17,0,0,0
0.8475,0,0,0
0.8,0,0,0
0.4625,0,0,0
0.195,0,0,0
0.22,0,0,0
0.2575,0,0,0
0.2425,0.25,0,0
0.2175,0.25,0,0
0.1925,0.25,0,0
0.18,0.25,0,0
0.22,0,0,0
1.275,0,0,0
1.0475,0,0,0
0.91,0,0,0
0.7425,0,0,0
0.1575,0,0,0
0.4975,0,0,0
0.1175,0,0,0
0.1025,0,0,0
0.1,0,0,0
0.095,0,0,0
0.11,0,0,0
0.105,0.25,0,0
0.0775,0.25,0,0
0.08,0.25,0,0
0.0825,0.25,0,0
0.07,0,0,0
0.0675,0,0,0
0.075,0,0,0
0.09,0,0,0
0.08,0,0,0
0.0675,0,0,0
0.0925,0,0,0
0.0925,0,0,0
1.4425,3,0,0
1.5025,3,0,0
2.0075,3,0,0
2.345,3,0,0
2.8,2,0,0
2.44,2,0,0
2.275,2,0,0
1.5,2,0,0
0.095,1.75,0,0
0.4075,1.75,0,0
0.41,1.75,0,0
0.105,1.75,0,0
0.01,1.75,0,0
0.0125,1.75,0,0
0.1325,1.75,0,0
0.1525,1.75,0,0
0.2425,0.25,0,0
0.1325,0.25,0,0
0.075,0.25,0,0
0.2125,0.25,0,0
0.015,0,0,0
0.015,0,0,0
0.015,0,0,0
0.0175,0,0,0
0.0175,0.25,0,0
0.0175,0.25,0,0
0.02,0.25,0,0
0.02,0.25,0,0
0.02,0,0,0
0.0175,0,0,0
0.0175,0,0,0
0.015,0,0,0
0.0175,0,0,0
0.005,0,0,0
0.0125,0,0,0
0.0075,0,0,0
0.0125,0.25,0,0
0.0025,0.25,0,0
0.02,0.25,0,0
0,0.25,0,0
0.005,0,0,0
0.0025,0,0,0
0,0,0,0
0,0,0,0
0,3.25,0,0
0.005,3.25,0,0
0,3.25,0,0
0,3.25,0,0
0.0125,2,0,0
0.015,2,0,0
0.0175,2,0,0
0.0125,2,0,0
0.0225,2,0,0
0.015,2,0,0
0.045,2,0,0
0.01,2,0,0
0.0125,0.75,0,0
0.055,0.75,0,0
0.325,0.75,0,0
0.145,0.75,0,0
0.0725,0.25,0,0
0.3325,0.25,0,0
0.255,0.25,0,0
0.55,0.25,0.125,0
0.19,0,0,0
0.2025,0,0,0
0.2325,0,0,0
0.1875,0,0,0
0.195,0,0,0
0.1925,0,0,0
0.2,0,0,0
0.195,0,0,0
0.17,0,0,0
0.1875,0,0,0
0.1425,0,0,0
0.1725,0,0,0
0.175,0.25,0,0
0.1125,0.25,0,0
0.105,0.25,0,0
0.1125,0.25,0,0
0.5025,0,0,0
0.1075,0,0,0
0.095,0,0,0
0.11,0,0,0
0.12,0,0,0
0.0825,0,0,0
0.085,0,0,0
0.0675,0,0,0
0.11,0.25,0,0
0.0875,0.25,0,0
0.0775,0.25,0,0
0.0875,0.25,0,0
0.1175,0,0,0
0.0625,0,0,0
0.06,0,0,0
0.665,0,0,0
1.905,3,0,0
1.4975,3,0,0
2.2125,3,0,0
2.38,3,0,0
2.375,1.75,0,0
2.4,1.75,0,0
2.1875,1.75,0,0
1.2025,1.75,0,0
0.095,2,0,0
0.3575,2,0,0
0.385,2,0,0
0.105,2,0,0
0.01,1.75,0,0
0.0125,1.75,0,0
0.0125,1.75,0,0
0.02,1.75,0,0
0.0125,0.25,0,0
0.02,0.25,0,0
0.02,0.25,0,0
0.0225,0.25,2.75,0
0.0175,0,2,0
0.0075,0,0,0
0.0175,0,0,0
0.0125,0,0,0
0.02,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.055,0.25,0,0
0.0675,0.25,0,0
0.0575,0.25,0,0
0.05,0.25,0,0
0.06,0,0,0
0.05,0,0,0
0.0175,0,0,0
0.015,0,0,0
0.01,0,0,0
0,0,0,0
0.0025,0,0,0
0.015,0,0,0
0.015,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,3.25,0,0
0,3.25,0,0
0,3.25,0,0
0,3.25,0,0
0.005,2,0,0
0.025,2,0,0
0.02,2,0,0
0.025,2,0,0
0.0225,2,0,0
0.02,2,0,0
0.0225,2,0,0
0.0175,2,0,0
0.015,0.75,0,0
0.2275,0.75,0,0
0.1325,0.75,0,0
0.1175,0.75,0,0
0.015,0.25,0,0
0.095,0.25,0,0
0.96,0.25,0,0
0.7025,0.25,0,0
0.3825,0,0,0
0.375,0,0,0
0.3,0,0,0
0.2625,0,0,0
0.6075,0,0,0
0.2975,0,0,0
0.2475,0,0,0
0.605,0,0,0
1.4525,0,0,0
0.805,0,0,0
0.215,0,0,0
0.24,0,0,0
0.1125,0.25,0,0
0.0975,0.25,0,0
0.1,0.25,0,0
0.1025,0.25,0,0
0.0875,0,0,0
0.115,0,0,0
0.1,0,0,0
0.0975,0,0,0
0.0775,0,0,0
0.0625,0,0,0
0.0725,0,0,0
0.085,0,0,0
0.0925,0.25,0,0
0.09,0.25,0,0
0.0825,0.25,0,0
0.085,0.25,0,0
0.155,0,0,0
0.3825,0,0,0
0.0725,0,0,0
0.07,0,0,0
1.4525,3,0,0
1.495,3,0,0
1.7,3,0,0
2.26,3,0,0
2.3325,1.75,0,0
2.3875,1.75,0,0
2.3625,1.75,0,0
1.46,1.75,0,0
0.095,2,0,0
0.3225,2,0,0
0.01,2,0,0
0.01,2,0,0
0.0125,2,0,0
0.0125,2,0,0
0.02,2,0,0
0.0125,2,0,0
0.005,0.25,0,0
0.0225,0.25,0,0
0.01,0.25,0,0
0.215,0.25,0,0
0.015,0.25,0,0
0.015,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.01,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.015,0.25,0,0
0.01,0.25,0,0
0.0475,0.25,0,0
0.0225,0.25,0,0
0.01,0.25,0,0
0.0175,0.25,0,0
0.015,0.25,0,0
0.3325,0.25,0,0
0.3775,0.25,0,0
0.13,0.25,0,0
0.885,0.25,0,0
0.88,0.25,0,0
0.8675,0,0,0
0.1925,0,0,0
0.3725,0,0,0
0.95,0,0,0
0.97,3.5,0,0
1.025,3.5,0,0
1.0775,3.5,0,0
1.5175,3.5,0,0
1.135,2.25,0,0
1.1975,2.25,0,0
0.41,2.25,0,0
0.4875,2.25,0,0
0.6125,2,0,0
0.285,2,0,0
0.2275,2,0,0
0.2375,2,0,0
0.225,1,0,0
0.2075,1,0,0
0.18,1,0,0
0.1475,1,0,0
0.2025,0,0,0
0.5075,0,0,0
1.52,0,0,0
1.295,0,0,0
1.1225,0,0,0
1.1475,0,0,0
1.2025,0,0,0
1.215,0,0,0
1.225,0.25,0,0
0.855,0.25,0,0
0.235,0.25,0,0
0.25,0.25,0,0
0.22,0,0,0
0.2075,0,0,0
0.2175,0,0,0
0.545,0,0,0
0.3125,0,0,0
0.2225,0,0,0
0.205,0,0,0
0.1925,0,0,0
0.17,0,0,0
0.1375,0,0,0
0.11,0,0,0
0.0925,0,0,0
0.1075,0.25,0,0
0.1125,0.25,0,0
0.09,0.25,0,0
0.0925,0.25,0,0
0.08,0,0,0
0.35,0,0,0
0.725,0,0,0
0.065,0,0,0
0.0775,0,0,0
0.4825,0,0,0
0.08,0,0,0
0.1075,0,0,0
1.435,3,0,0
1.465,3,0,0
1.685,3,0,0
2.3225,3,0,0
2.3675,1.5,0,0
2.4175,1.5,0,0
2.4925,1.5,0,0
1.7175,1.5,0,0
0.16,2,0,0
0.4025,2,0,0
0.4075,2,0,0
0.09,2,0,0
0.0125,2.25,0,0
0.0275,2.25,0,0
0.3225,2.25,0,0
0.0375,2.25,0,0
0.015,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0275,0.25,0,0
0.02,0.25,0,0
0.0075,0.25,0,0
0.015,0.25,0,0
0.015,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.0225,0.25,0,0
0.02,0.25,0,0
0.0175,0.25,0,0
0.26,0.25,0,0
0.0675,0.25,0,0
0.1,0.25,0,0
0.05,0.25,0,0
0.025,0.25,0,0
0.035,0.25,0,0
0.04,0.25,0,0
0.0225,0.25,0,0
0.0325,0.25,0,0
0.03,0.25,0,0
0.01,0.25,0,0
0.0375,0,0,0
0.015,0,0,0
0.025,0,0,0
0.02,0,0,0
0.0675,3.75,0,0
0.02,3.75,0,0
0.0475,3.75,0,0
0.0325,3.75,0,0
0.0725,2,0,0
0.275,2,0,0
0.0275,2,0,0
0.05,2,0,0
0.12,2,0,0
0.3325,2,0,0
0.4575,2,0,0
0.51,2,0,0
0.495,1,0,0
0.4275,1,0,0
0.915,1,0,0
0.62,1,0,0
0.43,0,0,0
0.32,0,0,0
0.705,0,0,0
1.095,0,0,0
1.1175,0.25,0,0
1.125,0.25,0,0
1.165,0.25,0,0
1.22,0.25,0,0
0.6525,0,0,0
0.2375,0,0,0
0.285,0,0,0
0.275,0,0,0
0.255,0,0,0
0.575,0,0,0
0.185,0,0,0
0.155,0,0,0
0.16,0,0,0
0.155,0,0,0
0.2025,0,0,0
0.1825,0,0,0
0.17,0.25,0,0
0.165,0.25,0,0
0.1475,0.25,0,0
0.095,0.25,0,0
0.0725,0,0,0
0.075,0,0,0
0.105,0,0,0
0.0975,0,0,0
0.08,0,0,0
0.0825,0,0,0
0.07,0,0,0
0.0825,0,0,0
0.1975,0.25,0,0
0.3275,0.25,0,0
0.9575,0.25,0,0
0.195,0.25,0,0
1.4525,2.75,0,0
1.4975,2.75,0,0
1.75,2.75,0,0
2.3525,2.75,0,0
2.375,1.75,0,0
2.405,1.75,0,0
2.25,1.75,0,0
1.465,1.75,0,0
0.1,2,0,0
0.3725,2,0,0
0.3825,2,0,0
0.1025,2,0,0
0.015,1.75,0,0
0.0175,1.75,0,0
0.0175,1.75,0,0
0.0075,1.75,0,0
0.02,0.25,0,0
0.0075,0.25,0,0
0.01,0.25,0,0
0.015,0.25,0,0
0.02,0.25,0,0
0.02,0.25,0,0
0.015,0.25,0,0
0.0125,0.25,0,0
0.0225,0.25,0,0
0.02,0.25,0,0
0.005,0.25,0,0
0.0175,0.25,0,0
0.0275,0.25,0,0
0.0175,0.25,0,0
0.02,0.25,0,0
0.0125,0.25,0,0
0.02,0.25,0,0
0.0175,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0175,0,0,0
0.0175,0,0,0
0.0275,0,0,0
0.015,0,0,0
0.525,0.25,0,0
0.0575,0.25,0,0
0.1875,0.25,0,0
1.2025,0.25,0,0
1.1125,3.75,0,0
1.28,3.75,0,0
1.4,3.75,0,0
1.39,3.75,0,0
1.1525,2.25,0,0
1.2,2.25,0,0
1.115,2.25,0,0
0.875,2.25,0,0
0.3725,2,0,0
0.4625,2,0,0
0.73,2,0,0
0.37,2,0,0
0.495,1,0,0
0.4375,1,0,0
0.6275,1,0,0
1.285,1,0,0
1.655,0.25,0,0
1.5225,0.25,0,0
1.455,0.25,0,0
1.3175,0.25,0,0
1.305,0,0,0
0.2275,0,0,0
0.205,0,0,0
0.2,0,0,0
0.1975,0,0,0
0.2225,0,0,0
0.21,0,0,0
0.205,0,0,0
0.84,0,0,0
1.0525,0,0,0
0.23,0,0,0
0.215,0,0,0
0.205,0.25,0,0
0.215,0.25,0,0
0.2175,0.25,0,0
0.2125,0.25,0,0
0.71,0,0,0
1.355,0,0,0
0.8075,0,0,0
0.8275,0,0,0
0.0975,0,0,0
0.0975,0,0,0
0.0975,0,0,0
0.0825,0,0,0
0.0675,0,0,0
0.1025,0,0,0
0.095,0,0,0
0.0775,0,0,0
0.0825,0.25,0,0
0.0725,0.25,0,0
0.075,0.25,0,0
0.07,0.25,0,0
1.4075,2.75,0,0
1.4925,2.75,0,0
1.51,2.75,0,0
1.5025,2.75,0,0
1.705,1.5,0,0
2.3275,1.5,0,0
2.235,1.5,0,0
1.46,1.5,0,0
0.105,2,0,0
0.3425,2,0,0
0.705,2,0,0
0.2075,2,0,0
0.01,1.75,0,0
0.015,1.75,0,0
0.015,1.75,0,0
0.01,1.75,0,0
0.01,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0275,0.25,0,0
0.01,0.25,0,0
0.0175,0.25,0,0
0.0175,0.25,0,0
0.0125,0.25,0,0
0.5375,0.25,0,0
0.1825,0.25,0,0
0.62,0.25,0,0
0.6575,0.25,0,0
1.47,0,0,0
1.525,0,0,0
1.685,0,0,0
0.73,0,0,0
0.065,0.25,0,0
0.0325,0.25,0,0
0.0425,0.25,0,0
0.18,0.25,0,0
1.15,0,0,0
0.7275,0,0,0
1.165,0,0,0
1.2275,0,0,0
1.4,0.25,0,0
1.0275,0.25,0,0
0.385,0.25,0,0
0.2475,0.25,0,0
0.6375,3.5,0,0
0.275,3.5,0,0
0.38,3.5,0,0
1.8925,3.5,0,0
1.3675,2.25,0,0
1.2225,2.25,0,0
1.1675,2.25,0,0
1.17,2.25,0,0
1.2025,2,0,0
1.2,2,0,0
1.225,2,0,0
1.26,2,0,0
1.335,1,0,0
1.8875,1,0,0
1.2575,1,0,0
1.305,1,0,0
1.1225,0.25,0,0
1.085,0.25,0,0
1.275,0.25,0,0
0.9775,0.25,0,0
0.1825,0,0,0
0.1775,0,0,0
0.1975,0,0,0
0.21,0,1.625,0
0.7775,0,1.375,0
0.7275,0,1.375,0
0.715,0,1.75,0
0.46,0,1.375,0
0.54,0,1.375,0
0.565,0,1.375,0
0.6975,0,1.75,0
0.9975,0,1.5,0
1.2325,0.25,1.375,0
1.3025,0.25,1.5,0
0.5875,0.25,1.875,0
0.155,0.25,1.375,0
0.125,0,1.5,0
0.13,0,1.375,0
0.1225,0,2.125,0
0.1175,0,1.25,0
0.1125,0,1.375,0
0.1175,0,1.5,0
0.115,0,1.875,0
0.09,0,1.5,0
0.13,0.25,1.25,0
0.1025,0.25,1.5,0
0.075,0.25,1.75,0
0.0725,0.25,1.5,0
0.07,0,1.25,0
0.09,0,1.375,0
0.0825,0,1.75,0
0.1325,0,1.375,0
1.8725,2.75,1.5,0
2.31,2.75,1.25,0
2.3275,2.75,1.625,0
2.3925,2.75,1.5,0
2.4625,1.75,1.375,0
2.475,1.75,1.5,0
2.455,1.75,1.625,0
1.41,1.75,1.5,0
0.0925,1.75,1.375,0
0.0125,1.75,1.5,0
0.01,1.75,1.75,0
0.07,1.75,1.375,0
0.3875,1.75,1.5,0
0.45,1.75,1.375,0
0.4025,1.75,1.5,0
0.215,1.75,1.875,0
0.1425,0.25,1.5,0
0.26,0.25,1.5,0
0.2175,0.25,1.5,0
0.5125,0.25,2,0
0.295,0.25,1.375,0
0.32,0.25,0.375,0
0.0075,0.25,0,0
0.2425,0.25,0,0
0.01,0.25,0,0
0.1125,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.015,0.25,0,0
0.0525,0.25,0,0
0.07,0.25,0,0
0.065,0.25,0,0
0.0575,0.25,0,0
0.065,0,0,0
0.02,0,0,0
0.0075,0,0,0
0,0,0,0
0.0025,0,0,0
0,0,0,0
0.02,0,0,0
0.0175,0,0,0
0.0175,3.75,0,0
0.01,3.75,0,0
0.0225,3.75,0,0
0.0125,3.75,0,0
0.0125,2,0,0
0.015,2,0,0
0.0275,2,0,0
0.0575,2,0,0
0.0125,2,0,0
0.0625,2,0,0
0.4775,2,0,0
0.27,2,0,0
0.4875,1,0,0
1.1825,1,0,0
1.415,1,0,0
2.145,1,0,0
1.4025,0.25,0,0
0.2,0.25,0,0
0.6625,0.25,0,0
0.7475,0.25,0,0
0.7925,0,0,0
1.735,0,0,0
1.1925,0,0,0
0.66,0,0,0
0.3675,0,0,0
0.2225,0,0,0
1.005,0,0,0
1.0475,0,0,0
1.5625,0.25,0,0
1.1075,0.25,0,0
1.1375,0.25,0,0
1.245,0.25,0,0
0.9575,0,0,0
0.225,0,0,0
0.8775,0,0,0
1.0175,0,0,0
0.6125,0,0,0
1.905,0,0,0
0.6725,0,0,0
0.135,0,0,0
0.1025,0,0,0
0.1225,0,0,0
0.37,0,0,0
0.235,0,0,0
0.09,0.25,0,0
0.09,0.25,0,0
0.09,0.25,0,0
0.0875,0.25,0,0
0.16,0,0,0
0.3675,0,0,0
0.0675,0,0,0
0.0725,0,0,0
1.4225,3,0,0
1.7825,3,0,0
1.515,3,0,0
1.5075,3,0,0
1.4875,1.5,0,0
1.8425,1.5,0,0
1.245,1.5,0,0
1.195,1.5,0,0
0.095,1.75,0,0
0.0125,1.75,0,0
0.2075,1.75,1,0
0.01,1.75,1.375,0
0.0125,1.75,0,0
0.0125,1.75,0,0
0.18,1.75,0,0
0.03,1.75,0,0
0.345,0.25,0,0
0.02,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.01,0,0,0
0.0175,0,0,0
0.0075,0,0,0
0.005,0,0,0
0.01,0.25,0,0
0.025,0.25,0,0
0.02,0.25,0,0
0.025,0.25,0,0
0.0325,0,0,0
0.0125,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.0125,0,0,0
0.0025,0,0,0
0.0025,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0.0125,0.25,0,0
0.05,0,0,0
0,0,0,0
0.0025,0,0,0
0.0075,0,0,0
0.0175,3.25,0,0
0.0175,3.25,0,0
0.005,3.25,0,0
0,3.25,0,0
0.0075,2,0,0
0.03,2,0,0
0.0275,2,0,0
0.0175,2,0,0
0.025,2,0,0
0.025,2,0,0
0.025,2,0,0
0.025,2,0,0
0.5275,1.25,0,0
0.1775,1.25,0,0
0.015,1.25,0,0
0.0175,1.25,0,0
0.6375,0.25,0,0
1.4075,0.25,0,0
0.5025,0.25,0,0
0.815,0.25,0,0
1.245,0,0,0
1,0,0,0
0.9575,0,0,0
1.37,0,0,0
0.3825,0,0,0
1.2275,0,0,0
0.44,0,0,0
0.2375,0,0,0
1.22,0,0,0
0.6925,0,0,0
0.2275,0,0,0
0.175,0,0,0
0.17,0.25,0,0
0.175,0.25,0,0
0.195,0.25,0,0
0.1875,0.25,0,0
0.1775,0,0,0
0.1425,0,0,0
0.1225,0,0,0
0.1125,0,0,0
0.1225,0,0,0
0.1225,0,0,0
0.135,0,0,0
0.115,0,0,0
0.1075,0.25,0,0
0.12,0.25,0,0
0.1075,0.25,0,0
0.0825,0.25,0,0
0.095,0,0,0
0.115,0,0,0
0.4075,0,0,0
0.1225,0,0,0
1.4075,0,0,0
1.495,0,0,0
1.4925,0,0,0
1.5025,0,0,0
1.5325,3,0,0
1.51,3,0,0
1.3325,3,0,0
1.1425,3,0,0
0.1025,2,0,0
0.0125,2,0,0
0.0125,2,0,0
0.01,2,0,0
0.0125,2,0,0
0.34,2,0,0
0.3525,2,0,0
0.21,2,0,0
0.01,2,0,0
0.0225,2,0,0
0.0125,2,0,0
0.01,2,0,0
0.0175,0,0,0
0.03,0,0,0
0.1575,0,0,0
0.0125,0,0,0
0.025,0.25,0,0
0.01,0.25,0,0
0.0075,0.25,0,0
0.015,0.25,0,0
0.0175,0,0,0
0.0275,0,0,0
0.0275,0,0,0
0.0125,0,0,0
0.0075,0.25,0,0
0.02,0.25,0,0
0.0175,0.25,0,0
0.0625,0.25,0,0
0.075,0,0,0
0.055,0,0,0
0.08,0,0,0
0.06,0,0,0
0.04,0.25,0,0
0.0225,0.25,0,0
0.0225,0.25,0,0
0.02,0.25,0,0
0.0125,0,0,0
0.0175,0,0,0
0.015,0,0,0
0.0125,0,0,0
0.01,3,0,0
0.01,3,0,0
0.01,3,0,0
0.015,3,0,0
0.0175,2.25,0,0
0.015,2.25,0,0
0.01,2.25,0,0
0.0175,2.25,0,0
0.035,1.75,0,0
0.02,1.75,0,0
0.015,1.75,0,0
0.015,1.75,0,0
0.175,1,0,0
0.17,1,0,0
0.17,1,0,0
1.5525,1,0,0
0.955,0,0,0
0.6525,0,0,0
0.775,0,0,0
0.77,0,0,0
0.3025,0,0,0
0.2875,0,0,0
0.7675,0,0,0
0.64,0,0,0
0.3,0.25,0,0
0.27,0.25,0,0
0.25,0.25,0,0
0.25,0.25,0,0
0.2425,0,0,0
0.225,0,0,0
0.2525,0,0,0
0.2575,0,0,0
0.23,0,0,0
0.235,0,0,0
0.535,0,0,0
1.24,0,0,0
0.46,0,0,0
0.1525,0,0,0
0.145,0,0,0
0.2325,0,0,0
0.355,0.25,0,0
0.105,0.25,0,0
0.1125,0.25,0,0
0.135,0.25,0,0
0.1425,0,0,0
0.1175,0,0,0
0.115,0,0,0
0.12,0,0,0
1.405,0,0,0
1.47,0,0,0
1.475,0,0,0
1.5125,0,0,0
1.505,3,0,0
1.495,3,0,0
1.545,3,0,0
1.2925,3,0,0
0.0975,1.75,0,0
0.0675,1.75,0,0
0.13,1.75,0,0
0.0125,1.75,0,0
0.02,2,0,0
0.365,2,0.25,0
0.3825,2,0.25,0
0.1075,2,0.25,0
0.585,2,0.25,0
1.0625,2,0.25,0
1.055,2,0.125,0
0.565,2,2.125,0
0.175,0,2.875,0
0.025,0,3.375,0
0.0125,0,3.625,0
0.0225,0,3.125,0
0.0175,0.25,2.875,0
0.02,0.25,3.125,0
0.0125,0.25,3.5,0
0.0125,0.25,3.75,0
0.0075,0.25,1.125,0
0.0125,0.25,0.125,0
0.0125,0.25,0.5,0
0.0125,0.25,0.375,0
0,0.25,0.375,0
0.1075,0.25,0.25,0
0,0.25,0.25,0
0.0025,0.25,0.5,0
0,0.25,0.375,0
0,0.25,0.375,0
0.0075,0.25,0.25,0
0.0225,0.25,0.25,0
0.08,0.25,0.5,0
0.0475,0.25,0.375,0
0.055,0.25,0.375,0
0.0225,0.25,0.25,0
0.015,0.25,0.375,0
0.075,0.25,0.75,0
0.0175,0.25,0.5,0
0.015,0.25,0.375,0
0.0125,3.75,0.25,0
0.0125,3.75,0.625,0
0.015,3.75,3.5,0
0.02,3.75,1.75,0
0.02,2.25,0.25,0
0.0175,2.25,0.375,0
0.0325,2.25,0.375,0
0.03,2.25,0.375,0
0.0225,2,0.5,0
0.0775,2,0.25,0
0.0175,2,0.25,0
0.0125,2,0.5,0
0.0175,1,0.375,0
0.015,1,0.375,0
0.015,1,0.25,0
0.115,1,0.375,0
0.07,0,0.375,0
0.07,0,0.5,0
0.7675,0,0.25,0
0.615,0,0.25,0
0.235,0,0.375,0
0.25,0,0.5,0
0.675,0,0.375,0
0.8725,0,0.25,0
1.48,0.25,0.25,0
1.4175,0.25,0.5,0
1.1175,0.25,0.375,0
1.1475,0.25,0.5,0
1.385,0,0.125,0
1.035,0,0.375,0
0.7875,0,0.375,0
0.1525,0,0.5,0
0.1075,0.25,0.375,0
0.0875,0.25,0.25,0
0.0975,0.25,0.25,0
0.115,0.25,0.5,0
0.1075,0,0.375,0
0.115,0,0.375,0
0.1125,0,0.25,0
0.0925,0,0.375,0
0.0825,0,0.375,0
0.06,0,0.5,0
0.0675,0,0.25,0
0.1475,0,0.25,0
0.4175,0,0.375,0
0.1025,0,0.5,0
0.0775,0,0.375,0
0.07,0,0.25,0
0.08,0.25,0.25,0
0.0725,0.25,0.5,0
0.065,0.25,0.375,0
0.0775,0.25,0.375,0
1.4775,2.75,0.25,0
1.5125,2.75,0.375,0
1.5025,2.75,0.375,0
2.2625,2.75,0.5,0
2.5625,1.75,0.25,0
2.55,1.75,0.25,0
2.1925,1.75,0.375,0
1.4075,1.75,0.5,0
0.0975,2,0.375,0
0.4025,2,0.375,0
0.5025,2,0.25,0
0.3175,2,0.875,0
0.08,2,1.25,0
0.0125,2,1.875,0
0.0175,2,0.75,0
0.0175,2,1.75,0
0.0125,0.25,1.75,0
0.015,0.25,1.25,0
0.0125,0.25,0.875,0
0.0075,0.25,1.25,0
0.0125,0.25,1.375,0
0.0175,0.25,1.5,0
0.015,0.25,1.125,0
0.0125,0.25,1.375,0
0.0075,0.25,1,0
0.0075,0.25,1.5,0
0.0175,0.25,1.375,0
0.01,0.25,1.5,0
0.01,0.25,0.875,0
0.005,0.25,1.125,0
0.0075,0.25,1.5,0
0.0075,0.25,1.75,0
0.0125,0.25,1,0
0.0075,0.25,0.875,0
0.0075,0.25,1.25,0
0.0125,0.25,1.875,0
0.015,0,1.25,0
0.01,0,0.875,0
0.015,0,1,0
0.01,0,1.625,0
0.02,0.25,1.375,0
0.0225,0.25,1.125,0
0.0075,0.25,1,0
0.0175,0.25,1,0
0.1275,3.5,1.375,0
0.415,3.5,1.75,0
0.475,3.5,1,0
0.13,3.5,0.875,0
1.0675,2,1.25,0
1.055,2,1.875,0
1.0675,2,1.375,0
1.0825,2,0.875,0
1.0875,2,1,0
0.6725,2,1.75,0
0.13,2,1.375,0
0.4575,2,1.25,0
0.5175,1,1,0
0.7925,1,1.375,0
0.8375,1,1.5,0
0.66,1,1.375,0
0.5575,0.25,1.125,0
0.505,0.25,1.25,0
0.2575,0.25,1.125,0
0.75,0.25,1.375,0
0.2425,0,1.5,0
0.265,0,1.375,0
0.29,0,0.875,0
0.265,0,1.125,0
0.2575,0,1.5,0
0.26,0,1.625,0
